time/ka,W/m^2
-5150,441.52297
-5149,441.05349
-5148,442.219832
-5147,444.517024
-5146,448.341979
-5145,452.817025
-5144,458.619519
-5143,465.028811
-5142,471.551588
-5141,477.531051
-5140,482.550185
-5139,485.215873
-5138,485.122482
-5137,481.85587
-5136,475.97766
-5135,468.51484
-5134,460.582476
-5133,453.717472
-5132,447.733141
-5131,444.008166
-5130,442.387088
-5129,442.648116
-5128,444.527436
-5127,447.769656
-5126,451.995224
-5125,457.137251
-5124,462.626108
-5123,468.454968
-5122,474.354627
-5121,480.128825
-5120,485.49716
-5119,489.864921
-5118,493.63707
-5117,496.254667
-5116,497.442457
-5115,497.15717
-5114,495.366281
-5113,491.983295
-5112,487.400177
-5111,481.847893
-5110,475.280577
-5109,468.335925
-5108,461.724323
-5107,455.146321
-5106,449.265003
-5105,444.365952
-5104,440.573851
-5103,438.112966
-5102,437.017371
-5101,437.151603
-5100,438.688395
-5099,441.546516
-5098,445.256827
-5097,450.316269
-5096,456.263377
-5095,462.87976
-5094,469.832507
-5093,476.699947
-5092,483.176458
-5091,488.200585
-5090,491.549121
-5089,492.535938
-5088,490.850725
-5087,486.673795
-5086,481.118105
-5085,474.057017
-5084,466.785979
-5083,460.112771
-5082,455.022827
-5081,451.37901
-5080,449.379863
-5079,449.141322
-5078,450.421942
-5077,452.943489
-5076,456.773883
-5075,461.610969
-5074,466.931555
-5073,473.50039
-5072,480.655889
-5071,488.029083
-5070,495.034217
-5069,501.306326
-5068,505.226491
-5067,505.998354
-5066,502.512105
-5065,494.451933
-5064,482.80781
-5063,469.007712
-5062,454.796243
-5061,441.077189
-5060,430.295443
-5059,422.703468
-5058,417.950781
-5057,416.318388
-5056,417.340705
-5055,420.617458
-5054,425.931955
-5053,433.113017
-5052,441.494247
-5051,451.864497
-5050,462.841672
-5049,475.098951
-5048,487.69052
-5047,498.150431
-5046,506.08306
-5045,509.696235
-5044,508.52389
-5043,502.612821
-5042,493.311336
-5041,482.407986
-5040,471.536409
-5039,462.090724
-5038,455.258904
-5037,450.837594
-5036,448.85866
-5035,448.854813
-5034,450.381789
-5033,453.051628
-5032,456.750823
-5031,461.228765
-5030,466.307445
-5029,471.874338
-5028,477.575316
-5027,483.009506
-5026,488.055342
-5025,491.457827
-5024,492.698408
-5023,490.954185
-5022,486.180281
-5021,478.924493
-5020,470.137165
-5019,460.265459
-5018,451.287782
-5017,443.525548
-5016,437.84589
-5015,433.828826
-5014,432.05565
-5013,432.27262
-5012,434.096601
-5011,437.309968
-5010,441.739437
-5009,446.970559
-5008,453.176703
-5007,459.617858
-5006,465.997812
-5005,472.709207
-5004,479.185308
-5003,485.142213
-5002,490.277336
-5001,494.186797
-5000,497.027202
-4999,498.389967
-4998,498.188123
-4997,496.262224
-4996,493.038059
-4995,488.585981
-4994,482.897787
-4993,476.623762
-4992,470.206217
-4991,464.001028
-4990,458.404529
-4989,453.680782
-4988,450.002224
-4987,447.526274
-4986,446.339766
-4985,446.403231
-4984,447.638665
-4983,449.959185
-4982,453.308046
-4981,457.871824
-4980,462.729637
-4979,468.292069
-4978,473.732645
-4977,478.479385
-4976,481.935235
-4975,483.63685
-4974,483.127707
-4973,480.302418
-4972,475.459231
-4971,469.271044
-4970,462.057309
-4969,455.569036
-4968,450.424802
-4967,446.227767
-4966,443.856442
-4965,443.415468
-4964,444.619245
-4963,447.405518
-4962,451.354725
-4961,456.361393
-4960,462.650049
-4959,469.308561
-4958,476.915082
-4957,484.206491
-4956,491.608729
-4955,497.603704
-4954,502.365115
-4953,504.847855
-4952,504.252681
-4951,500.527948
-4950,493.939041
-4949,485.194886
-4948,475.265241
-4947,465.142416
-4946,455.250184
-4945,447.248064
-4944,441.005884
-4943,436.83371
-4942,434.552584
-4941,434.184501
-4940,435.46027
-4939,438.192532
-4938,442.606535
-4937,447.84312
-4936,454.346337
-4935,460.942698
-4934,467.901917
-4933,474.185988
-4932,479.21149
-4931,482.020978
-4930,482.568373
-4929,480.985646
-4928,477.463587
-4927,473.221906
-4926,468.340965
-4925,464.29252
-4924,461.207422
-4923,459.571871
-4922,459.033598
-4921,460.015417
-4920,462.025113
-4919,465.086386
-4918,468.819675
-4917,472.999222
-4916,477.365355
-4915,481.90681
-4914,485.749904
-4913,488.818114
-4912,491.019146
-4911,491.563919
-4910,490.708757
-4909,488.241333
-4908,484.37817
-4907,479.565453
-4906,474.227337
-4905,468.522585
-4904,463.107831
-4903,458.273421
-4902,453.896233
-4901,450.435516
-4900,447.779227
-4899,445.953115
-4898,445.017497
-4897,444.82931
-4896,445.221165
-4895,446.285507
-4894,447.747719
-4893,449.631169
-4892,451.885248
-4891,454.387843
-4890,457.145578
-4889,460.284699
-4888,463.553292
-4887,467.042031
-4886,470.692369
-4885,474.297761
-4884,477.746363
-4883,480.929408
-4882,483.686967
-4881,485.807279
-4880,487.278057
-4879,487.873715
-4878,487.561691
-4877,486.544811
-4876,484.655398
-4875,482.028151
-4874,479.151541
-4873,475.941641
-4872,472.908247
-4871,470.007036
-4870,467.450688
-4869,465.491239
-4868,464.207382
-4867,463.499679
-4866,463.571534
-4865,464.023954
-4864,464.969438
-4863,465.913263
-4862,466.949251
-4861,467.506082
-4860,467.638428
-4859,467.172933
-4858,466.049448
-4857,464.409678
-4856,462.397066
-4855,460.145028
-4854,457.895794
-4853,455.823229
-4852,454.122881
-4851,452.938495
-4850,452.42122
-4849,452.537551
-4848,453.426194
-4847,455.011169
-4846,457.238906
-4845,460.066154
-4844,463.35266
-4843,466.861233
-4842,470.525303
-4841,473.878715
-4840,476.743749
-4839,479.094834
-4838,480.780947
-4837,481.837871
-4836,482.332117
-4835,482.300995
-4834,481.820052
-4833,481.061748
-4832,479.978665
-4831,478.663553
-4830,477.289667
-4829,475.719935
-4828,474.087916
-4827,472.428751
-4826,470.692517
-4825,468.959021
-4824,467.260517
-4823,465.547693
-4822,463.892218
-4821,462.246812
-4820,460.499218
-4819,458.734213
-4818,457.105784
-4817,455.678897
-4816,454.545089
-4815,453.809532
-4814,453.453793
-4813,453.618293
-4812,454.343454
-4811,455.601269
-4810,457.389585
-4809,459.797274
-4808,462.661401
-4807,465.873735
-4806,469.449663
-4805,473.029871
-4804,476.366219
-4803,479.280742
-4802,481.245363
-4801,482.180338
-4800,481.808322
-4799,480.478224
-4798,478.36778
-4797,475.779234
-4796,473.262475
-4795,470.963577
-4794,469.013239
-4793,467.549694
-4792,466.529139
-4791,465.974838
-4790,465.845264
-4789,466.242309
-4788,467.006422
-4787,468.103288
-4786,469.401731
-4785,470.952615
-4784,472.27304
-4783,473.208817
-4782,473.231881
-4781,472.033127
-4780,469.424907
-4779,465.115756
-4778,459.983306
-4777,454.229056
-4776,449.077844
-4775,444.857971
-4774,442.192661
-4773,441.089153
-4772,441.63371
-4771,443.622149
-4770,446.824068
-4769,451.010994
-4768,456.030051
-4767,461.673539
-4766,467.74881
-4765,473.979939
-4764,480.06655
-4763,485.660266
-4762,490.611431
-4761,494.298317
-4760,496.405828
-4759,496.787728
-4758,495.348038
-4757,492.235381
-4756,488.157856
-4755,483.012486
-4754,477.56146
-4753,472.469368
-4752,467.824493
-4751,463.777533
-4750,460.626391
-4749,458.250469
-4748,456.601428
-4747,455.703473
-4746,455.416606
-4745,455.721209
-4744,456.363946
-4743,457.626075
-4742,459.294031
-4741,461.456692
-4740,463.507369
-4739,465.681097
-4738,467.576828
-4737,468.945839
-4736,469.617557
-4735,469.296254
-4734,467.979718
-4733,465.509909
-4732,462.233053
-4731,458.513257
-4730,454.784558
-4729,451.478263
-4728,448.971691
-4727,447.651513
-4726,447.51837
-4725,448.56482
-4724,450.763995
-4723,453.977332
-4722,457.932944
-4721,462.836185
-4720,468.084881
-4719,474.054714
-4718,479.928183
-4717,486.069711
-4716,491.489326
-4715,496.702922
-4714,500.381969
-4713,502.510836
-4712,502.468732
-4711,500.246655
-4710,495.596845
-4709,489.081709
-4708,481.283627
-4707,472.957427
-4706,464.773516
-4705,457.384938
-4704,451.15159
-4703,446.51329
-4702,443.365547
-4701,441.588816
-4700,441.257222
-4699,442.121102
-4698,443.849162
-4697,446.867403
-4696,450.801597
-4695,455.484671
-4694,460.644902
-4693,466.319477
-4692,471.566477
-4691,475.950202
-4690,479.024547
-4689,480.068443
-4688,479.034753
-4687,476.134032
-4686,471.375237
-4685,465.78518
-4684,460.594689
-4683,455.995287
-4682,452.501148
-4681,450.440586
-4680,449.981907
-4679,450.951374
-4678,453.04712
-4677,456.145269
-4676,460.154417
-4675,464.583948
-4674,469.482629
-4673,475.115535
-4672,480.489971
-4671,486.131284
-4670,491.237834
-4669,495.276035
-4668,497.971123
-4667,498.52731
-4666,496.262834
-4665,491.222461
-4664,483.945221
-4663,474.695771
-4662,464.791293
-4661,455.261767
-4660,446.967174
-4659,440.719422
-4658,436.493573
-4657,434.349294
-4656,434.035938
-4655,435.550457
-4654,438.379465
-4653,442.504665
-4652,447.740863
-4651,453.855141
-4650,460.226905
-4649,467.29903
-4648,474.328025
-4647,480.824868
-4646,486.645959
-4645,490.763921
-4644,492.937504
-4643,493.008735
-4642,490.979521
-4641,487.269539
-4640,481.945409
-4639,476.299811
-4638,470.559938
-4637,465.214816
-4636,460.61229
-4635,457.043758
-4634,454.746437
-4633,453.443032
-4632,453.134681
-4631,453.662721
-4630,455.153237
-4629,457.230021
-4628,459.95223
-4627,463.183212
-4626,466.838543
-4625,471.091917
-4624,474.934157
-4623,478.768736
-4622,482.008235
-4621,483.782283
-4620,483.780156
-4619,481.597541
-4618,476.928753
-4617,470.752455
-4616,463.098836
-4615,455.184148
-4614,448.281712
-4613,442.27226
-4612,438.306877
-4611,436.273368
-4610,436.241596
-4609,437.920201
-4608,441.141098
-4607,445.869556
-4606,451.584137
-4605,458.30417
-4604,465.774049
-4603,473.743007
-4602,481.829331
-4601,489.560906
-4600,496.632109
-4599,501.979062
-4598,504.916252
-4597,504.782374
-4596,501.635725
-4595,495.407199
-4594,487.706966
-4593,478.669892
-4592,470.202196
-4591,462.547943
-4590,456.244729
-4589,451.587897
-4588,448.731504
-4587,447.422778
-4586,447.321176
-4585,448.365725
-4584,450.373803
-4583,453.185576
-4582,456.671669
-4581,460.637007
-4580,464.803944
-4579,469.217926
-4578,473.023981
-4577,475.776961
-4576,477.142291
-4575,476.625127
-4574,474.13697
-4573,469.813985
-4572,464.611367
-4571,458.612899
-4570,453.250896
-4569,448.392504
-4568,445.184622
-4567,443.653876
-4566,443.587353
-4565,444.9719
-4564,447.636982
-4563,451.518054
-4562,455.970807
-4561,461.345771
-4560,466.900082
-4559,472.98294
-4558,478.786557
-4557,484.622431
-4556,489.863459
-4555,494.121198
-4554,497.146544
-4553,498.639418
-4552,498.335336
-4551,496.118851
-4550,492.258901
-4549,487.122404
-4548,480.809417
-4547,474.425676
-4546,467.877507
-4545,462.159687
-4544,457.241957
-4543,453.296623
-4542,450.545567
-4541,448.778197
-4540,448.081782
-4539,448.281296
-4538,449.181411
-4537,450.970805
-4536,453.339994
-4535,455.958098
-4534,459.072702
-4533,462.283695
-4532,465.365652
-4531,468.084529
-4530,470.357265
-4529,471.904279
-4528,472.71348
-4527,472.719599
-4526,471.891911
-4525,470.406564
-4524,468.676341
-4523,466.529044
-4522,464.386099
-4521,462.680771
-4520,461.162985
-4519,460.286394
-4518,460.013684
-4517,460.290856
-4516,461.148796
-4515,462.599883
-4514,464.448861
-4513,466.880914
-4512,469.68765
-4511,472.523557
-4510,475.675866
-4509,478.75215
-4508,481.667872
-4507,483.95756
-4506,485.261386
-4505,485.358154
-4504,484.031073
-4503,481.039346
-4502,476.638651
-4501,471.499698
-4500,465.381381
-4499,459.662512
-4498,454.620549
-4497,450.800981
-4496,448.039594
-4495,446.826692
-4494,446.89927
-4493,448.150352
-4492,450.614807
-4491,453.840828
-4490,458.046188
-4489,462.469386
-4488,467.343999
-4487,472.014232
-4486,476.091578
-4485,479.292963
-4484,480.972007
-4483,481.123499
-4482,479.540902
-4481,476.606585
-4480,473.098194
-4479,469.102738
-4478,465.394276
-4477,462.45528
-4476,460.653034
-4475,459.880477
-4474,460.20721
-4473,461.38
-4472,463.245566
-4471,465.808731
-4470,468.52581
-4469,471.321048
-4468,473.911648
-4467,476.200616
-4466,477.74216
-4465,478.328621
-4464,477.809124
-4463,476.134613
-4462,473.365102
-4461,469.780854
-4460,465.805619
-4459,461.864359
-4458,458.208243
-4457,455.388156
-4456,453.452107
-4455,452.493831
-4454,452.544002
-4453,453.435473
-4452,455.052489
-4451,457.300616
-4450,459.823462
-4449,462.632313
-4448,465.414095
-4447,467.96638
-4446,470.059814
-4445,471.642776
-4444,472.59825
-4443,472.898569
-4442,472.702753
-4441,472.287385
-4440,471.6625
-4439,471.202103
-4438,471.036405
-4437,471.063626
-4436,471.501908
-4435,472.194634
-4434,473.054079
-4433,474.184771
-4432,475.294062
-4431,476.378635
-4430,477.306491
-4429,477.954612
-4428,478.139431
-4427,477.876021
-4426,476.851672
-4425,475.037933
-4424,472.57932
-4423,469.330825
-4422,465.678827
-4421,461.987918
-4420,458.318411
-4419,455.090265
-4418,452.631677
-4417,450.944689
-4416,450.154922
-4415,450.27337
-4414,451.184495
-4413,452.74315
-4412,455.0279
-4411,457.640521
-4410,460.537842
-4409,463.530746
-4408,466.523308
-4407,469.108458
-4406,471.311407
-4405,472.802634
-4404,473.610894
-4403,473.653531
-4402,472.946598
-4401,471.90868
-4400,470.688749
-4399,469.516013
-4398,468.565911
-4397,468.094371
-4396,467.976845
-4395,468.316776
-4394,468.997776
-4393,469.830129
-4392,470.820524
-4391,471.815595
-4390,472.648696
-4389,473.37803
-4388,473.766473
-4387,473.994647
-4386,473.888667
-4385,473.597538
-4384,473.11454
-4383,472.514964
-4382,471.935117
-4381,471.343285
-4380,470.836421
-4379,470.413589
-4378,469.952718
-4377,469.528393
-4376,468.90966
-4375,468.086094
-4374,467.049752
-4373,465.49688
-4372,463.574856
-4371,461.336056
-4370,458.71366
-4369,455.862112
-4368,453.14961
-4367,450.737993
-4366,448.997457
-4365,448.258782
-4364,448.62657
-4363,450.330939
-4362,453.484961
-4361,457.660934
-4360,462.574104
-4359,468.400672
-4358,474.261613
-4357,479.949869
-4356,484.911732
-4355,488.615804
-4354,490.553744
-4353,490.470339
-4352,488.220688
-4351,484.125084
-4350,478.622047
-4349,472.334436
-4348,465.594323
-4347,459.766374
-4346,455.032481
-4345,451.613402
-4344,449.801922
-4343,449.515145
-4342,450.818961
-4341,453.516361
-4340,457.109367
-4339,462.085566
-4338,467.85583
-4337,473.603675
-4336,479.629634
-4335,484.79332
-4334,488.322646
-4333,489.568056
-4332,488.037245
-4331,483.859131
-4330,477.230627
-4329,469.090541
-4328,460.553178
-4327,452.586933
-4326,446.047047
-4325,441.664147
-4324,439.267338
-4323,438.896576
-4322,440.471133
-4321,443.615777
-4320,448.110426
-4319,453.724668
-4318,459.896301
-4317,467.028703
-4316,474.472676
-4315,481.737057
-4314,488.252012
-4313,493.339646
-4312,496.537964
-4311,497.023996
-4310,494.789186
-4309,489.965707
-4308,483.143965
-4307,475.150516
-4306,466.870393
-4305,459.096812
-4304,452.427631
-4303,447.291093
-4302,444.094245
-4301,442.487153
-4300,442.585228
-4299,444.040776
-4298,446.832726
-4297,450.766066
-4296,455.241872
-4295,460.644427
-4294,466.015764
-4293,471.352927
-4292,476.560543
-4291,480.890119
-4290,483.760381
-4289,485.290372
-4288,485.14131
-4287,483.359781
-4286,480.272525
-4285,476.198794
-4284,471.921225
-4283,467.289785
-4282,463.23996
-4281,459.767059
-4280,457.162177
-4279,455.216282
-4278,454.225996
-4277,454.003677
-4276,454.533345
-4275,455.784329
-4274,457.500218
-4273,459.714625
-4272,462.514485
-4271,465.491943
-4270,468.694318
-4269,472.038181
-4268,475.632801
-4267,478.869577
-4266,482.016246
-4265,484.411143
-4264,486.289035
-4263,487.148121
-4262,486.750355
-4261,484.955215
-4260,481.703795
-4259,477.214334
-4258,471.351996
-4257,464.858364
-4256,458.217208
-4255,451.965233
-4254,446.539295
-4253,442.228544
-4252,439.441318
-4251,438.168995
-4250,438.50903
-4249,440.490776
-4248,443.964329
-4247,448.513336
-4246,454.651479
-4245,461.877342
-4244,469.825673
-4243,477.975737
-4242,485.913201
-4241,491.949469
-4240,495.797045
-4239,496.160865
-4238,492.718644
-4237,486.036663
-4236,477.149646
-4235,467.422394
-4234,458.174251
-4233,450.387162
-4232,445.129843
-4231,442.136442
-4230,441.398837
-4229,442.723232
-4228,445.765945
-4227,449.899069
-4226,455.58242
-4225,461.878536
-4224,469.561283
-4223,477.308191
-4222,485.808679
-4221,493.708157
-4220,500.476219
-4219,504.315354
-4218,504.305129
-4217,500.003857
-4216,491.689392
-4215,479.93216
-4214,467.531598
-4213,454.898731
-4212,444.520915
-4211,436.588666
-4210,431.685574
-4209,429.325782
-4208,429.506468
-4207,431.714289
-4206,435.603083
-4205,440.996644
-4204,447.583614
-4203,454.644661
-4202,462.726935
-4201,470.958653
-4200,478.738734
-4199,485.400586
-4198,490.4664
-4197,492.798651
-4196,492.591004
-4195,489.587631
-4194,484.112977
-4193,477.548461
-4192,470.517186
-4191,463.812788
-4190,458.058948
-4189,453.938077
-4188,451.217301
-4187,450.022506
-4186,450.175462
-4185,451.579588
-4184,453.979085
-4183,457.154385
-4182,460.933914
-4181,465.128758
-4180,469.198571
-4179,473.438112
-4178,477.324893
-4177,480.382853
-4176,482.850168
-4175,484.246235
-4174,484.608816
-4173,484.060648
-4172,482.63136
-4171,480.388855
-4170,477.581424
-4169,474.540901
-4168,471.250662
-4167,467.908354
-4166,464.608615
-4165,461.458763
-4164,458.682222
-4163,456.088125
-4162,453.920381
-4161,452.150163
-4160,450.862275
-4159,450.133713
-4158,450.072742
-4157,450.66838
-4156,451.898863
-4155,454.048647
-4154,456.885133
-4153,460.378553
-4152,464.418617
-4151,468.841929
-4150,473.661862
-4149,478.335094
-4148,482.634321
-4147,485.819077
-4146,487.77659
-4145,487.855803
-4144,485.915223
-4143,482.526305
-4142,477.025625
-4141,471.010681
-4140,464.787025
-4139,458.988352
-4138,454.101573
-4137,450.519621
-4136,448.456946
-4135,447.843857
-4134,448.71015
-4133,450.804963
-4132,454.156473
-4131,458.597884
-4130,463.917722
-4129,469.866244
-4128,476.017157
-4127,482.167549
-4126,487.108761
-4125,490.125701
-4124,490.226594
-4123,487.250754
-4122,481.182518
-4121,473.026117
-4120,464.094783
-4119,456.054527
-4118,448.947182
-4117,444.165478
-4116,441.605275
-4115,441.264664
-4114,442.861898
-4113,446.121267
-4112,450.53513
-4111,455.996874
-4110,462.607324
-4109,469.32829
-4108,476.125458
-4107,482.871326
-4106,488.500717
-4105,492.497055
-4104,493.94475
-4103,492.53511
-4102,488.602413
-4101,482.359558
-4100,474.884191
-4099,467.617145
-4098,460.647102
-4097,455.304199
-4096,451.445608
-4095,449.341466
-4094,448.820141
-4093,449.80789
-4092,451.880476
-4091,454.970575
-4090,458.515442
-4089,462.4824
-4088,466.352317
-4087,469.718144
-4086,472.409678
-4085,473.850402
-4084,474.203961
-4083,473.330493
-4082,471.405875
-4081,468.901925
-4080,466.223591
-4079,463.75471
-4078,461.888841
-4077,460.754054
-4076,460.450307
-4075,461.049997
-4074,462.34642
-4073,464.188916
-4072,466.37209
-4071,468.642696
-4070,470.805396
-4069,472.578068
-4068,473.681174
-4067,473.973143
-4066,473.446442
-4065,472.207538
-4064,470.426404
-4063,468.504027
-4062,466.804595
-4061,465.341955
-4060,464.627866
-4059,464.604893
-4058,465.323757
-4057,466.866324
-4056,468.889145
-4055,471.475928
-4054,474.372625
-4053,477.361605
-4052,480.098592
-4051,482.383375
-4050,483.494389
-4049,483.198212
-4048,481.200579
-4047,477.611861
-4046,472.1629
-4045,465.838019
-4044,459.082693
-4043,452.252254
-4042,446.588516
-4041,442.211488
-4040,439.451776
-4039,438.485656
-4038,439.231977
-4037,441.575126
-4036,445.355343
-4035,450.430404
-4034,456.520414
-4033,463.293395
-4032,470.316547
-4031,477.011106
-4030,482.824962
-4029,487.21472
-4028,489.367544
-4027,489.328837
-4026,486.692847
-4025,482.482864
-4024,477.22116
-4023,472.050045
-4022,466.874482
-4021,462.667149
-4020,459.897646
-4019,458.346108
-4018,458.193652
-4017,459.145102
-4016,461.209367
-4015,464.104172
-4014,467.608772
-4013,471.437911
-4012,475.228198
-4011,478.591623
-4010,481.304705
-4009,482.736796
-4008,482.49042
-4007,480.642799
-4006,477.4026
-4005,473.129357
-4004,468.41313
-4003,463.952597
-4002,459.812265
-4001,456.529336
-4000,454.41263
-3999,453.204
-3998,453.092609
-3997,453.808202
-3996,455.226752
-3995,457.18726
-3994,459.463115
-3993,461.510463
-3992,463.157623
-3991,463.91583
-3990,463.977255
-3989,463.914908
-3988,463.426458
-3987,462.776167
-3986,462.312869
-3985,462.36453
-3984,463.063207
-3983,464.543408
-3982,466.746832
-3981,469.680064
-3980,473.039062
-3979,476.889001
-3978,480.524407
-3977,483.794431
-3976,486.189278
-3975,487.149973
-3974,486.518523
-3973,483.707565
-3972,479.036176
-3971,473.412767
-3970,466.891181
-3969,460.807298
-3968,455.496269
-3967,451.424355
-3966,448.883752
-3965,447.971207
-3964,448.530729
-3963,450.392663
-3962,453.524911
-3961,457.785969
-3960,463.027767
-3959,468.973292
-3958,475.217716
-3957,481.552587
-3956,486.757698
-3955,489.954994
-3954,490.117307
-3953,486.972125
-3952,480.279286
-3951,471.286588
-3950,461.292003
-3949,451.714744
-3948,443.71715
-3947,438.381132
-3946,435.493549
-3945,435.254788
-3944,437.087782
-3943,440.700134
-3942,445.89947
-3941,452.113298
-3940,459.313927
-3939,467.395835
-3938,476.061341
-3937,485.458637
-3936,494.330144
-3935,501.739939
-3934,506.932865
-3933,508.432964
-3932,505.692465
-3931,498.603596
-3930,487.791075
-3929,475.710105
-3928,462.85634
-3927,451.271419
-3926,442.391146
-3925,436.279409
-3924,432.593439
-3923,431.448281
-3922,432.415439
-3921,434.932428
-3920,439.142627
-3919,444.323609
-3918,450.604201
-3917,458.163911
-3916,466.238429
-3915,474.237281
-3914,481.455653
-3913,487.356941
-3912,490.869013
-3911,491.432294
-3910,489.021837
-3909,483.725964
-3908,477.144571
-3907,470.132924
-3906,463.625808
-3905,458.351276
-3904,455.005457
-3903,453.443339
-3902,453.342424
-3901,454.523318
-3900,456.778431
-3899,459.740674
-3898,463.068308
-3897,466.674019
-3896,470.044576
-3895,473.52655
-3894,476.401198
-3893,478.771193
-3892,480.476176
-3891,481.461394
-3890,481.661752
-3889,481.11017
-3888,479.860429
-3887,478.082615
-3886,475.929802
-3885,473.50264
-3884,470.794508
-3883,467.964768
-3882,464.991424
-3881,461.903579
-3880,458.563226
-3879,455.208748
-3878,451.788664
-3877,448.784548
-3876,445.915096
-3875,443.89036
-3874,442.595182
-3873,442.361624
-3872,443.216917
-3871,445.322639
-3870,448.404288
-3869,452.775563
-3868,458.282905
-3867,464.692899
-3866,471.820042
-3865,479.672034
-3864,487.348349
-3863,494.111136
-3862,499.161094
-3861,501.795055
-3860,501.174047
-3859,496.976416
-3858,489.71302
-3857,480.526082
-3856,470.64116
-3855,461.30294
-3854,453.453046
-3853,447.970954
-3852,444.652592
-3851,443.506785
-3850,444.207014
-3849,446.56839
-3848,450.070101
-3847,454.770177
-3846,460.548603
-3845,467.340467
-3844,475.509934
-3843,483.33291
-3842,491.794012
-3841,497.809065
-3840,501.308852
-3839,499.956653
-3838,493.215236
-3837,481.874968
-3836,467.811429
-3835,452.4501
-3834,439.258772
-3833,428.78875
-3832,421.8241
-3831,418.916168
-3830,418.915283
-3829,421.702177
-3828,426.580889
-3827,432.929457
-3826,440.750392
-3825,449.819687
-3824,460.015066
-3823,471.641156
-3822,482.936621
-3821,494.265595
-3820,504.358093
-3819,510.924729
-3818,513.660314
-3817,511.287307
-3816,504.347891
-3815,493.548594
-3814,481.755136
-3813,469.451013
-3812,459.229975
-3811,451.633299
-3810,446.096763
-3809,443.356799
-3808,442.637063
-3807,443.566373
-3806,446.056156
-3805,449.464444
-3804,453.827734
-3803,458.900418
-3802,464.461805
-3801,470.174175
-3800,476.025795
-3799,480.979786
-3798,484.401543
-3797,486.014044
-3796,484.966808
-3795,481.355477
-3794,475.444739
-3793,468.649604
-3792,461.319895
-3791,455.08288
-3790,450.187004
-3789,447.17813
-3788,445.76811
-3787,446.111322
-3786,447.677606
-3785,450.275788
-3784,453.592273
-3783,457.304131
-3782,461.16571
-3781,465.021083
-3780,468.757425
-3779,472.005592
-3778,474.854381
-3777,477.086784
-3776,478.841167
-3775,480.084695
-3774,480.910064
-3773,481.425389
-3772,481.687337
-3771,481.678569
-3770,481.434331
-3769,480.978545
-3768,480.006312
-3767,478.663693
-3766,476.641323
-3765,473.869272
-3764,470.472687
-3763,466.34464
-3762,461.855163
-3761,457.060635
-3760,452.334526
-3759,448.22269
-3758,445.121511
-3757,443.246631
-3756,442.835007
-3755,443.877565
-3754,446.796328
-3753,450.706736
-3752,456.148184
-3751,462.630739
-3750,469.748613
-3749,476.945361
-3748,483.498208
-3747,488.584088
-3746,491.50633
-3745,491.609562
-3744,488.925127
-3743,483.475847
-3742,476.193694
-3741,468.711949
-3740,461.000825
-3739,454.489712
-3738,449.996768
-3737,447.473408
-3736,446.875609
-3735,448.161704
-3734,451.230109
-3733,455.40797
-3732,460.715942
-3731,466.981276
-3730,474.435071
-3729,481.741624
-3728,489.283347
-3727,495.58792
-3726,499.686295
-3725,500.750159
-3724,498.072243
-3723,491.659711
-3722,481.796143
-3721,470.59216
-3720,458.555602
-3719,448.046179
-3718,439.37884
-3717,433.129497
-3716,429.532258
-3715,428.481924
-3714,429.803035
-3713,433.064564
-3712,438.020513
-3711,444.409454
-3710,451.94679
-3709,460.220956
-3708,468.732932
-3707,477.174576
-3706,483.975825
-3705,488.975269
-3704,491.316764
-3703,490.769793
-3702,487.794735
-3701,483.024574
-3700,477.327393
-3699,471.603302
-3698,466.568774
-3697,462.739095
-3696,460.417376
-3695,459.729822
-3694,460.334419
-3693,462.136117
-3692,465.030693
-3691,468.44036
-3690,472.325385
-3689,476.516057
-3688,480.186382
-3687,483.440451
-3686,485.780031
-3685,486.370946
-3684,485.377481
-3683,482.572434
-3682,478.238852
-3681,472.953533
-3680,466.965777
-3679,461.117476
-3678,455.912301
-3677,451.641485
-3676,448.674878
-3675,447.174468
-3674,446.976659
-3673,448.090366
-3672,450.232874
-3671,453.198214
-3670,456.462191
-3669,459.997917
-3668,463.033238
-3667,465.357541
-3666,466.81627
-3665,467.180993
-3664,466.764553
-3663,465.712196
-3662,464.350892
-3661,463.229591
-3660,462.442291
-3659,462.608013
-3658,463.577375
-3657,465.580166
-3656,468.420789
-3655,471.957048
-3654,476.029566
-3653,480.380943
-3652,484.653814
-3651,488.423992
-3650,491.116543
-3649,492.300603
-3648,491.718537
-3647,489.102675
-3646,484.705646
-3645,479.120952
-3644,472.496652
-3643,465.731661
-3642,459.519788
-3641,454.353973
-3640,450.628458
-3639,448.504463
-3638,447.969005
-3637,448.917467
-3636,451.35619
-3635,454.743672
-3634,458.960057
-3633,463.892699
-3632,468.507171
-3631,472.699267
-3630,475.532743
-3629,476.818963
-3628,476.198009
-3627,473.762672
-3626,469.975279
-3625,465.172586
-3624,460.636471
-3623,456.721229
-3622,453.900725
-3621,452.575506
-3620,452.581467
-3619,454.036626
-3618,456.685462
-3617,460.514859
-3616,464.939962
-3615,469.992074
-3614,474.870144
-3613,479.570239
-3612,483.430218
-3611,485.94858
-3610,486.897462
-3609,486.096631
-3608,483.625808
-3607,479.912187
-3606,475.441699
-3605,470.806502
-3604,466.468777
-3603,462.728914
-3602,459.968163
-3601,458.32784
-3600,457.835755
-3599,458.307632
-3598,459.799568
-3597,461.754209
